Amount,Hour,Frequency,Receiver_Known,Deviation,Location_New,Transactions_Last_1min,Class
66932,10,2,0,66.932,0,2,0
69857,10,0,0,69.857,0,0,0
46760,15,1,0,46.760000000000005,1,1,0
88404,7,1,1,88.40400000000001,0,1,0
126543,17,3,1,100.0,0,3,0
63072,14,4,1,63.071999999999996,1,4,0
19358,16,5,1,19.358,1,5,0
50215,8,3,0,50.214999999999996,0,3,0
124471,21,4,1,100.0,0,4,0
50760,19,1,0,50.760000000000005,1,1,0
156267,10,2,1,100.0,0,2,0
51277,13,4,1,51.276999999999994,0,4,0
186053,9,3,0,100.0,0,3,0
64890,21,2,0,64.89,1,2,0
88690,23,3,0,88.69,1,3,0
131684,2,3,1,100.0,0,3,0
84280,12,0,1,84.28,1,0,0
18285,11,0,0,18.285,0,0,0
82969,6,3,1,82.96900000000001,0,3,0
187228,22,0,1,100.0,0,0,0
103545,19,2,1,100.0,1,2,0
30830,11,2,1,30.830000000000002,1,2,0
50410,20,3,0,50.41,0,3,0
61624,3,1,0,61.624,1,1,0
72450,8,1,0,72.45,0,1,0
142713,14,2,1,100.0,0,2,0
111291,14,3,1,100.0,0,3,0
61374,8,3,1,61.373999999999995,0,3,0
30825,14,0,0,30.825000000000003,1,0,0
64939,6,2,1,64.93900000000001,1,2,0
165163,12,0,1,100.0,0,0,0
177584,22,5,0,100.0,0,5,1
58337,1,1,1,58.337,0,1,0
135231,23,1,1,100.0,1,1,0
197033,7,1,1,100.0,1,1,0
22251,14,1,1,22.251,0,1,0
189748,0,1,1,100.0,0,1,0
53251,7,2,1,53.251000000000005,0,2,0
33972,12,2,1,33.972,1,2,0
155668,16,2,0,100.0,0,2,0
9170,4,1,1,9.17,0,1,0
46602,18,0,1,46.602,1,0,0
134475,20,1,1,100.0,0,1,0
90792,15,2,1,90.792,0,2,0
16630,23,1,0,16.63,1,1,0
172192,19,3,0,100.0,0,3,0
104893,20,2,1,100.0,1,2,0
90684,4,5,1,90.684,0,5,0
168106,4,2,1,100.0,0,2,0
187931,4,2,0,100.0,1,2,0
1972,20,3,0,1.9720000000000002,1,3,0
18871,10,1,0,18.871,0,1,0
39006,9,5,1,39.006,1,5,0
66947,15,3,1,66.947,1,3,0
26785,16,5,1,26.784999999999997,1,5,0
178755,21,1,1,100.0,1,1,1
35726,22,0,0,35.726,0,0,0
66774,12,3,1,66.774,1,3,0
101587,18,0,0,100.0,0,0,0
3694,8,4,0,3.694,0,4,1
7202,14,2,1,7.202,0,2,0
159746,16,3,0,100.0,1,3,0
14182,9,2,0,14.182,0,2,0
158012,12,2,1,100.0,1,2,1
123724,18,1,1,100.0,0,1,0
113894,23,5,1,100.0,1,5,1
179903,14,3,1,100.0,0,3,0
56599,19,0,1,56.599,1,0,0
126839,22,0,0,100.0,0,0,0
188277,23,2,1,100.0,0,2,0
193794,13,3,1,100.0,1,3,1
95742,4,0,1,95.742,1,0,0
17268,18,3,0,17.268,0,3,0
123050,20,3,0,100.0,0,3,0
25007,14,0,1,25.007,0,0,0
148566,20,4,0,100.0,1,4,0
50510,20,1,0,50.51,0,1,0
189953,14,1,1,100.0,0,1,0
114893,2,2,1,100.0,0,2,0
190732,2,2,1,100.0,0,2,0
68105,21,4,1,68.105,1,4,0
8883,0,2,1,8.883000000000001,1,2,0
72542,23,0,0,72.542,1,0,0
125010,21,1,0,100.0,1,1,1
43899,17,0,1,43.899,1,0,0
121818,17,2,1,100.0,0,2,0
128176,5,0,1,100.0,1,0,0
83887,17,1,1,83.887,0,1,0
187156,15,1,0,100.0,0,1,0
128276,11,5,0,100.0,0,5,1
94438,9,3,1,94.438,1,3,0
28749,1,0,1,28.749000000000002,1,0,0
58302,15,2,0,58.302,0,2,0
51153,22,0,1,51.153000000000006,1,0,0
71292,20,2,0,71.292,0,2,0
125239,16,2,1,100.0,0,2,0
106641,2,1,0,100.0,1,1,1
31825,10,0,1,31.825,1,0,0
156235,6,0,0,100.0,0,0,0
53205,11,0,1,53.205000000000005,0,0,0
91841,9,2,0,91.841,0,2,0
26736,22,1,0,26.735999999999997,0,1,0
2820,8,4,0,2.82,1,4,0
10132,18,5,1,10.132,0,5,0
98236,23,1,1,98.236,1,1,0
51352,12,3,1,51.352,0,3,0
43261,15,3,0,43.261,1,3,0
28637,16,0,0,28.637,0,0,0
28618,14,0,0,28.618,0,0,0
130927,6,0,0,100.0,0,0,0
89242,8,1,1,89.242,0,1,0
40720,17,3,1,40.72,0,3,0
114420,17,0,1,100.0,1,0,0
128639,1,0,0,100.0,1,0,1
38575,2,2,0,38.574999999999996,1,2,0
48030,9,3,1,48.03,1,3,0
32531,1,1,1,32.531,0,1,0
45280,18,2,1,45.28,0,2,0
113054,1,3,1,100.0,1,3,0
54769,0,1,0,54.769,1,1,0
190165,22,2,0,100.0,0,2,0
194979,4,2,0,100.0,1,2,1
160270,8,5,0,100.0,1,5,0
157288,1,3,0,100.0,0,3,0
64637,7,0,0,64.637,0,0,0
82649,18,2,1,82.649,1,2,0
160616,10,2,0,100.0,1,2,0
116350,2,1,1,100.0,0,1,0
113865,21,2,0,100.0,0,2,0
20321,13,0,0,20.321,0,0,0
66146,12,2,1,66.146,0,2,0
79526,14,0,1,79.526,0,0,0
166576,12,1,1,100.0,0,1,0
91938,21,2,1,91.938,1,2,0
106985,0,3,1,100.0,1,3,0
87961,16,1,1,87.961,0,1,0
168720,18,1,0,100.0,0,1,0
193120,4,4,0,100.0,0,4,1
81130,1,2,0,81.13,1,2,0
94103,1,0,1,94.10300000000001,0,0,0
23931,20,1,0,23.931,1,1,0
48971,4,3,1,48.971,1,3,0
43587,23,1,1,43.586999999999996,1,1,0
27796,7,1,1,27.796,0,1,0
114588,17,1,0,100.0,1,1,1
32248,16,3,1,32.248,0,3,0
153356,10,3,1,100.0,0,3,0
128284,1,3,1,100.0,1,3,0
100115,7,0,1,100.0,1,0,0
143468,16,0,1,100.0,1,0,1
176975,15,1,0,100.0,0,1,0
165638,5,3,1,100.0,1,3,0
111836,17,0,1,100.0,0,0,0
41115,10,1,0,41.115,0,1,0
36178,16,2,1,36.178,0,2,0
16337,6,5,1,16.337,0,5,0
17683,18,1,1,17.683,1,1,0
158421,22,1,1,100.0,0,1,0
75834,18,1,1,75.834,0,1,0
5206,13,2,1,5.206,1,2,0
44440,16,3,0,44.440000000000005,0,3,0
103311,12,3,1,100.0,1,3,0
66491,0,0,1,66.491,1,0,0
46895,10,5,1,46.894999999999996,1,5,0
176824,15,1,0,100.0,1,1,1
47419,7,5,1,47.419,1,5,0
11862,3,3,1,11.862,1,3,0
15804,6,2,0,15.804000000000002,1,2,0
57749,12,2,0,57.748999999999995,0,2,0
107628,15,5,1,100.0,1,5,0
104078,20,1,1,100.0,1,1,0
172339,22,1,1,100.0,0,1,0
30931,5,4,0,30.930999999999997,1,4,0
72015,16,3,1,72.015,0,3,0
22058,14,2,1,22.058,1,2,0
41520,16,3,0,41.52,1,3,0
16842,21,3,0,16.842,0,3,0
57847,7,1,1,57.847,1,1,0
191135,11,2,1,100.0,0,2,0
118989,23,1,1,100.0,1,1,0
22576,23,3,0,22.576,0,3,0
80595,7,2,1,80.595,0,2,0
7082,4,1,0,7.081999999999999,0,1,0
49949,20,2,1,49.949,1,2,0
97521,15,0,1,97.521,0,0,0
195675,20,2,1,100.0,1,2,0
26369,14,2,1,26.369,1,2,0
19352,13,0,0,19.352,0,0,0
51843,17,1,1,51.842999999999996,0,1,0
16769,14,3,0,16.769000000000002,0,3,0
10986,8,2,1,10.986,0,2,0
111228,22,4,1,100.0,0,4,1
141721,8,5,0,100.0,1,5,1
36853,18,0,1,36.853,0,0,0
138296,10,2,1,100.0,1,2,0
48445,19,0,0,48.445,0,0,0
97945,1,3,0,97.94500000000001,0,3,0
193504,14,0,1,100.0,0,0,0
3875,23,0,1,3.875,0,0,0
156364,7,2,1,100.0,0,2,0
51340,3,0,1,51.339999999999996,0,0,0
1034,22,1,1,1.034,0,1,0
14794,12,3,1,14.793999999999999,0,3,0
108275,5,3,1,100.0,0,3,0
85599,4,0,1,85.599,0,0,0
110133,22,3,1,100.0,1,3,0
147972,19,3,0,100.0,0,3,1
135169,23,1,1,100.0,0,1,0
77877,19,3,0,77.877,1,3,0
133130,8,0,1,100.0,1,0,0
129185,16,0,0,100.0,0,0,1
56087,5,1,0,56.086999999999996,1,1,0
195052,10,2,1,100.0,1,2,0
108904,15,3,1,100.0,1,3,0
24897,10,2,1,24.897,0,2,0
149013,5,0,0,100.0,0,0,0
48217,11,0,1,48.217,0,0,0
43907,9,2,1,43.907000000000004,0,2,0
14861,12,3,0,14.860999999999999,1,3,0
34435,9,2,1,34.435,0,2,0
75083,6,2,0,75.083,1,2,1
103211,8,2,1,100.0,0,2,0
123955,7,0,1,100.0,0,0,0
189149,8,5,0,100.0,0,5,0
35230,18,1,1,35.23,1,1,0
78379,11,0,1,78.379,1,0,0
165658,17,0,1,100.0,1,0,0
175317,10,0,0,100.0,1,0,0
76068,4,1,1,76.068,0,1,0
158163,1,0,0,100.0,1,0,0
35348,11,3,1,35.348,1,3,0
69256,5,3,1,69.256,1,3,0
41643,12,3,1,41.643,0,3,0
35446,3,3,0,35.446,0,3,0
37436,7,1,1,37.436,1,1,0
49287,14,3,0,49.287,0,3,0
77524,12,3,0,77.524,0,3,0
40884,3,4,0,40.884,0,4,1
73000,9,2,1,73.0,0,2,0
87576,12,2,0,87.576,1,2,1
15717,3,0,1,15.717,1,0,0
102292,23,3,1,100.0,0,3,0
17808,7,1,1,17.808,1,1,0
2595,21,0,0,2.595,0,0,0
82625,22,1,0,82.625,1,1,0
32945,17,5,1,32.945,1,5,0
40241,16,2,0,40.241,0,2,0
149303,16,1,1,100.0,1,1,0
24177,16,4,1,24.177,0,4,0
58659,2,3,0,58.65899999999999,0,3,0
57622,5,2,1,57.62199999999999,0,2,0
112449,8,3,1,100.0,1,3,0
192374,11,0,1,100.0,0,0,0
171825,11,4,0,100.0,1,4,1
2749,4,2,0,2.749,0,2,0
4355,3,0,1,4.3549999999999995,0,0,0
88202,15,5,1,88.202,1,5,1
32318,16,0,0,32.318000000000005,1,0,0
76580,14,0,0,76.58,1,0,1
64795,9,3,1,64.795,0,3,0
102364,8,2,0,100.0,0,2,0
21269,23,5,1,21.269,1,5,1
24550,20,0,1,24.55,0,0,0
21903,23,0,0,21.903,0,0,0
12744,13,0,1,12.744,1,0,0
48451,8,3,0,48.451,1,3,0
170223,8,1,1,100.0,0,1,0
68923,7,1,0,68.923,1,1,0
24797,8,2,1,24.797,0,2,0
62309,2,0,1,62.309000000000005,1,0,0
175952,12,3,1,100.0,0,3,0
104404,11,3,1,100.0,0,3,0
165740,6,1,1,100.0,0,1,0
58949,2,2,1,58.949,1,2,0
183266,2,2,1,100.0,1,2,0
8301,15,0,0,8.301,0,0,0
61635,0,5,0,61.635,1,5,0
53197,6,0,1,53.197,1,0,0
41413,2,2,1,41.413,1,2,0
7384,23,0,1,7.384,0,0,0
20135,9,5,1,20.135,0,5,1
82308,2,1,1,82.308,0,1,1
87720,10,0,1,87.72,1,0,0
126862,9,5,0,100.0,0,5,1
105461,20,1,1,100.0,0,1,0
109683,20,2,0,100.0,1,2,1
36370,17,4,1,36.370000000000005,0,4,0
119681,12,2,1,100.0,0,2,0
153031,18,1,1,100.0,0,1,0
2909,1,1,1,2.9090000000000003,1,1,0
90126,12,5,1,90.12599999999999,0,5,1
40355,18,4,1,40.355000000000004,0,4,0
113293,2,0,0,100.0,1,0,1
65812,13,0,0,65.812,0,0,0
111084,0,1,1,100.0,1,1,0
132686,7,3,1,100.0,1,3,0
73555,18,3,1,73.555,1,3,0
30198,11,2,1,30.198000000000004,0,2,0
1977,7,3,0,1.9769999999999999,0,3,0
121572,23,0,0,100.0,1,0,0
32383,3,0,0,32.383,0,0,0
11260,13,2,1,11.26,1,2,0
11245,7,0,1,11.245,0,0,0
171957,7,1,1,100.0,0,1,0
62561,1,1,0,62.561,0,1,0
143440,7,1,0,100.0,1,1,0
83303,21,0,1,83.30300000000001,0,0,0
94108,14,1,0,94.108,1,1,0
115726,0,0,0,100.0,1,0,0
96801,18,2,0,96.801,1,2,0
30100,5,0,1,30.099999999999998,1,0,0
168019,4,3,1,100.0,1,3,0
42217,6,3,1,42.217,1,3,0
14786,13,4,1,14.786,0,4,0
55013,17,3,0,55.013,1,3,0
197556,4,0,1,100.0,0,0,1
145963,18,2,1,100.0,1,2,0
67867,9,5,0,67.867,1,5,1
89430,6,0,1,89.42999999999999,1,0,0
115166,23,0,1,100.0,1,0,0
67147,20,4,1,67.147,1,4,0
1955,15,2,1,1.955,1,2,0
29776,12,3,1,29.776000000000003,1,3,0
10328,18,3,0,10.328,1,3,0
108161,7,0,1,100.0,0,0,0
59094,2,3,0,59.094,1,3,0
15780,9,2,0,15.78,0,2,0
178568,4,1,1,100.0,0,1,0
12905,20,3,1,12.905,0,3,0
192415,22,1,0,100.0,0,1,0
12832,13,1,0,12.831999999999999,1,1,0
335,20,1,1,0.335,1,1,0
104522,0,4,1,100.0,0,4,0
51898,4,2,1,51.897999999999996,1,2,0
51209,15,4,1,51.209,1,4,0
33454,9,4,0,33.454,1,4,1
58736,13,4,1,58.736,1,4,0
191243,10,1,1,100.0,0,1,0
15921,13,2,1,15.921,1,2,0
39495,4,2,0,39.495000000000005,0,2,0
12415,14,2,0,12.415,0,2,0
11062,9,2,1,11.062,0,2,0
30460,1,3,1,30.459999999999997,1,3,0
120104,2,3,1,100.0,1,3,0
167995,14,3,1,100.0,0,3,0
89833,20,2,0,89.833,0,2,0
168844,12,0,1,100.0,0,0,0
3580,9,0,0,3.58,0,0,0
33114,22,1,1,33.114,1,1,0
23652,1,1,1,23.652,0,1,0
178027,5,0,0,100.0,1,0,0
199858,0,4,1,100.0,1,4,0
53559,3,0,1,53.559,1,0,0
67983,2,1,1,67.983,0,1,0
75286,17,1,1,75.286,0,1,0
104638,11,2,0,100.0,0,2,0
166736,22,1,1,100.0,1,1,0
143842,15,0,1,100.0,0,0,0
71385,7,0,0,71.385,0,0,0
57316,0,2,1,57.316,1,2,0
167667,15,5,0,100.0,0,5,0
41328,4,3,0,41.327999999999996,1,3,0
89721,7,1,0,89.72099999999999,1,1,0
157645,20,0,1,100.0,1,0,1
28016,22,1,1,28.016000000000002,0,1,0
49123,19,1,1,49.123,1,1,0
40626,3,3,1,40.626,0,3,0
149564,2,1,0,100.0,0,1,1
75578,13,2,1,75.578,1,2,0
93044,2,0,1,93.04400000000001,1,0,0
25324,7,4,0,25.324,0,4,0
75154,18,3,1,75.154,0,3,0
87854,11,1,0,87.854,1,1,0
62900,1,4,0,62.9,1,4,1
139333,21,3,0,100.0,0,3,0
79010,1,2,0,79.01,1,2,0
39067,3,5,1,39.067,1,5,1
55336,17,3,1,55.336,0,3,0
49700,10,3,0,49.7,1,3,0
38315,22,0,0,38.315,0,0,0
102802,7,0,0,100.0,0,0,0
196012,20,0,0,100.0,0,0,1
182781,3,0,1,100.0,0,0,0
60377,1,2,0,60.377,1,2,0
279,7,5,1,0.27899999999999997,1,5,1
29002,8,0,1,29.002,1,0,0
42275,20,1,0,42.275,0,1,0
12043,21,4,1,12.043,1,4,0
108379,1,4,0,100.0,0,4,1
187046,16,5,0,100.0,1,5,1
104123,6,2,1,100.0,0,2,0
125831,22,4,1,100.0,0,4,1
23137,3,3,1,23.137,1,3,0
148699,13,2,1,100.0,1,2,0
133812,23,0,1,100.0,0,0,0
60104,5,0,0,60.104,1,0,0
193799,18,3,0,100.0,0,3,0
67304,9,2,1,67.304,0,2,0
193163,12,2,1,100.0,1,2,1
10098,4,3,1,10.098,1,3,0
44796,9,5,1,44.796,0,5,0
72390,12,2,0,72.39,0,2,0
43636,7,3,1,43.636,0,3,0
109606,18,1,1,100.0,0,1,0
167673,6,0,0,100.0,0,0,0
84956,13,3,0,84.956,1,3,0
78862,7,3,0,78.862,1,3,0
154416,19,1,0,100.0,1,1,1
175607,5,0,0,100.0,1,0,0
52929,13,5,1,52.929,1,5,0
22682,7,2,0,22.682,0,2,0
54073,23,3,1,54.07300000000001,1,3,0
9531,7,3,0,9.531,1,3,0
26787,17,1,1,26.787,1,1,0
190705,22,0,0,100.0,1,0,1
97633,23,0,1,97.63300000000001,0,0,0
173596,22,1,1,100.0,1,1,1
55077,9,0,0,55.077,1,0,0
59257,10,1,0,59.257000000000005,0,1,0
31998,11,4,1,31.997999999999998,0,4,0
190880,4,0,0,100.0,0,0,1
20740,21,4,0,20.74,0,4,0
135909,22,2,1,100.0,0,2,0
80352,16,3,1,80.352,0,3,0
25659,10,0,1,25.659,1,0,0
83534,21,4,0,83.53399999999999,0,4,1
58227,19,4,1,58.227,1,4,0
28306,6,0,1,28.305999999999997,0,0,0
84577,17,0,1,84.577,0,0,0
87936,23,2,0,87.936,0,2,0
66528,15,5,1,66.52799999999999,0,5,0
107095,14,5,0,100.0,0,5,0
30488,18,0,0,30.488,0,0,0
165510,15,0,0,100.0,0,0,0
133827,1,5,1,100.0,1,5,1
172729,15,3,1,100.0,0,3,0
140718,5,2,1,100.0,1,2,0
114033,17,2,0,100.0,0,2,0
175202,1,3,1,100.0,0,3,0
131408,11,3,1,100.0,0,3,0
61619,18,4,0,61.619,0,4,1
173891,15,3,0,100.0,0,3,0
69443,17,3,1,69.443,0,3,0
78391,10,3,1,78.391,1,3,0
161481,20,0,1,100.0,0,0,0
24063,7,0,1,24.063000000000002,1,0,0
62315,20,2,0,62.315,1,2,0
167504,6,2,1,100.0,1,2,0
52691,10,1,1,52.691,0,1,0
162685,7,2,1,100.0,0,2,0
184753,9,5,0,100.0,1,5,1
69802,6,3,0,69.80199999999999,1,3,0
25708,7,5,1,25.708,1,5,0
102912,18,1,0,100.0,0,1,0
14144,23,1,1,14.144000000000002,0,1,0
60923,10,3,0,60.923,0,3,0
36767,23,2,0,36.767,0,2,0
70148,20,0,1,70.148,0,0,0
17172,1,3,1,17.172,0,3,0
163664,19,1,0,100.0,0,1,0
41276,6,1,1,41.276,0,1,0
179960,10,2,1,100.0,0,2,0
171384,16,1,0,100.0,0,1,0
49439,10,2,0,49.439,0,2,0
58187,15,4,0,58.187,1,4,1
145116,5,2,0,100.0,1,2,1
41368,16,1,0,41.368,0,1,0
34943,22,0,1,34.943000000000005,0,0,0
170995,12,2,1,100.0,1,2,0
151711,5,2,1,100.0,0,2,0
125242,18,0,1,100.0,1,0,0
120368,22,0,1,100.0,0,0,0
98584,19,1,0,98.584,0,1,0
159989,4,1,1,100.0,0,1,1
91235,12,4,1,91.235,0,4,1
13581,4,3,0,13.581,0,3,0
91235,3,4,1,91.235,0,4,1
5970,13,1,0,5.970000000000001,0,1,0
46760,10,1,1,46.760000000000005,0,1,0
57500,2,0,0,57.49999999999999,0,0,0
5513,3,3,0,5.513,0,3,0
133108,10,4,0,100.0,1,4,1
43974,16,4,0,43.974000000000004,1,4,1
67014,7,0,1,67.014,0,0,0
57902,0,4,1,57.902,0,4,0
27966,14,2,0,27.966,0,2,0
198502,0,0,0,100.0,0,0,1
32585,13,5,0,32.584999999999994,1,5,1
59359,13,2,0,59.358999999999995,0,2,0
31047,0,1,1,31.047000000000004,0,1,0
86062,7,0,1,86.06200000000001,0,0,0
71898,13,3,1,71.898,0,3,0
8642,2,3,0,8.642,0,3,0
6728,9,2,0,6.728000000000001,0,2,0
129466,18,2,0,100.0,0,2,0
68332,22,2,1,68.33200000000001,1,2,0
146291,10,2,0,100.0,0,2,1
109870,20,1,0,100.0,0,1,0
77479,13,3,0,77.479,0,3,0
185838,0,1,1,100.0,1,1,0
31996,8,3,0,31.996000000000002,1,3,0
178391,4,1,1,100.0,0,1,0
50720,7,2,0,50.72,0,2,0
125709,13,0,0,100.0,0,0,0
22836,16,5,0,22.836000000000002,1,5,1
95744,14,4,0,95.744,1,4,0
29307,0,0,1,29.307,0,0,0
114377,19,3,0,100.0,1,3,0
144998,9,1,0,100.0,0,1,0
66097,18,5,1,66.097,1,5,1
27976,20,0,0,27.976,1,0,0
69696,16,1,0,69.696,0,1,0
156397,21,3,1,100.0,0,3,0
149086,18,5,1,100.0,0,5,0
131786,3,2,1,100.0,1,2,0
105077,13,5,1,100.0,1,5,0
45591,2,3,1,45.591,1,3,0
97263,18,0,1,97.263,0,0,0
50815,7,3,1,50.815,0,3,0
120032,19,0,0,100.0,1,0,0
54271,3,3,0,54.271,1,3,0
42211,0,5,1,42.211,0,5,0
49846,9,1,0,49.846000000000004,1,1,0
135700,15,4,1,100.0,1,4,1
114472,20,5,0,100.0,0,5,1
59558,14,2,1,59.558,1,2,0
76281,2,2,1,76.281,0,2,0
1079,1,2,0,1.079,0,2,0
77416,6,2,1,77.416,0,2,0
67017,10,1,0,67.01700000000001,1,1,0
38848,2,2,0,38.848,1,2,0
138137,12,2,1,100.0,0,2,0
91418,6,0,1,91.418,1,0,0
58871,3,5,1,58.870999999999995,0,5,0
65765,11,0,1,65.765,0,0,0
44631,1,1,1,44.631,1,1,0
32120,18,0,1,32.12,0,0,0
125702,6,0,1,100.0,0,0,0
71675,12,3,1,71.675,0,3,0
103401,15,2,0,100.0,1,2,0
101100,7,3,1,100.0,0,3,0
98021,5,2,1,98.021,1,2,0
192192,6,2,1,100.0,0,2,0
96766,22,2,1,96.76599999999999,0,2,0
153725,9,3,1,100.0,1,3,1
118726,9,0,0,100.0,0,0,0
175606,7,0,0,100.0,1,0,0
24037,21,3,0,24.037,0,3,0
3123,1,0,1,3.123,1,0,0
104902,3,0,1,100.0,1,0,0
89871,9,5,0,89.871,1,5,1
98774,22,2,1,98.774,0,2,0
93384,15,1,1,93.384,0,1,0
50351,20,2,1,50.351,1,2,0
134349,17,1,0,100.0,0,1,0
58948,17,0,1,58.948,0,0,0
83165,15,1,1,83.165,0,1,0
38868,23,1,0,38.868,1,1,0
74548,21,3,1,74.548,0,3,0
174973,20,2,1,100.0,1,2,0
99959,12,0,0,99.959,1,0,1
159408,22,3,0,100.0,1,3,0
95153,16,3,1,95.15299999999999,1,3,0
33225,2,5,0,33.225,0,5,1
46421,12,1,1,46.421,0,1,0
47015,14,2,0,47.015,0,2,0
77000,20,2,1,77.0,0,2,0
86537,21,3,0,86.53699999999999,0,3,0
13749,23,0,1,13.749,1,0,0
30597,18,1,0,30.597,0,1,0
87243,2,5,1,87.24300000000001,0,5,1
69239,19,1,1,69.23899999999999,1,1,0
101459,16,1,0,100.0,0,1,1
80374,0,2,0,80.374,0,2,0
1028,17,1,1,1.028,1,1,0
31163,11,2,1,31.163,1,2,0
116022,8,1,1,100.0,0,1,0
71845,23,3,1,71.845,1,3,0
71266,11,3,1,71.26599999999999,1,3,0
112234,14,0,0,100.0,0,0,0
134422,15,1,0,100.0,0,1,1
129731,3,0,1,100.0,0,0,0
14495,14,5,1,14.495,1,5,1
82255,14,2,0,82.255,0,2,0
170080,1,0,1,100.0,0,0,0
73578,5,4,0,73.578,1,4,1
188470,20,4,0,100.0,0,4,0
13938,6,3,0,13.938,0,3,0
67449,4,2,1,67.449,1,2,0
171308,22,5,1,100.0,1,5,1
17745,11,4,0,17.745,0,4,1
5777,22,1,1,5.777,0,1,0
89996,12,3,1,89.996,1,3,0
47712,7,0,1,47.711999999999996,0,0,0
104764,21,2,0,100.0,1,2,0
6750,14,3,0,6.75,1,3,0
84817,21,0,1,84.817,1,0,0
103803,17,5,1,100.0,1,5,1
58172,4,0,1,58.172000000000004,1,0,0
143636,3,5,1,100.0,1,5,1
103462,9,2,0,100.0,0,2,1
69808,15,1,0,69.808,0,1,0
151399,8,2,1,100.0,0,2,0
122809,2,4,1,100.0,0,4,1
71785,12,0,0,71.785,0,0,0
4748,7,1,0,4.748,0,1,0
1976,7,4,1,1.976,0,4,1
119568,18,3,0,100.0,1,3,0
152654,8,1,1,100.0,1,1,0
144953,19,3,1,100.0,0,3,0
132987,7,0,1,100.0,0,0,0
45715,11,1,1,45.715,1,1,0
114577,14,0,0,100.0,1,0,0
184439,22,0,1,100.0,1,0,1
171473,4,0,0,100.0,0,0,0
39231,19,2,1,39.231,1,2,0
44210,10,0,1,44.21,1,0,0
28974,23,1,0,28.974,1,1,1
187924,23,5,1,100.0,1,5,1
116295,23,1,0,100.0,1,1,0
194909,12,2,1,100.0,0,2,0
20212,17,2,0,20.212,0,2,0
131935,15,3,1,100.0,0,3,0
82951,18,1,0,82.951,0,1,0
181906,5,1,1,100.0,1,1,0
119668,23,1,0,100.0,1,1,0
181413,20,3,1,100.0,0,3,0
58538,7,2,1,58.538000000000004,0,2,0
103865,14,2,1,100.0,0,2,0
24466,18,2,1,24.465999999999998,0,2,0
164904,9,1,0,100.0,0,1,0
40056,13,0,1,40.056000000000004,1,0,0
72689,5,1,1,72.68900000000001,0,1,0
157480,11,3,1,100.0,0,3,0
72309,21,1,1,72.309,0,1,0
64929,7,0,1,64.929,0,0,0
197547,22,4,1,100.0,1,4,1
31472,20,1,0,31.472,0,1,0
151008,7,5,0,100.0,0,5,0
33573,17,2,0,33.573,0,2,0
43157,1,5,0,43.157000000000004,1,5,1
114088,15,2,1,100.0,0,2,0
63766,22,1,0,63.766,0,1,0
5358,10,1,0,5.3580000000000005,1,1,0
107537,5,1,1,100.0,1,1,1
164422,23,3,0,100.0,0,3,0
177575,11,3,0,100.0,0,3,0
48181,18,5,1,48.181000000000004,1,5,0
15572,2,4,0,15.572,0,4,1
16304,8,0,0,16.304,0,0,0
34364,18,5,1,34.364,1,5,0
62417,6,2,1,62.417,1,2,0
60768,9,1,1,60.768,0,1,0
109476,1,0,0,100.0,0,0,0
103584,7,0,1,100.0,0,0,0
136299,18,4,0,100.0,0,4,0
116257,14,2,1,100.0,1,2,0
38463,5,4,0,38.463,1,4,1
26156,5,0,0,26.156000000000002,0,0,0
11133,14,1,0,11.133,1,1,0
90528,13,3,1,90.52799999999999,0,3,0
56179,9,4,1,56.179,1,4,0
115250,9,0,0,100.0,0,0,0
99266,15,2,0,99.266,0,2,0
154900,8,4,0,100.0,0,4,1
122843,18,1,1,100.0,1,1,0
232,11,4,1,0.232,0,4,0
58510,4,2,0,58.51,1,2,0
164257,5,5,0,100.0,0,5,0
92915,0,2,1,92.915,0,2,0
67155,9,1,0,67.155,1,1,0
79233,4,1,1,79.233,0,1,0
92335,16,0,0,92.335,0,0,0
28567,7,5,1,28.566999999999997,0,5,0
36539,9,1,0,36.539,0,1,0
159127,8,5,0,100.0,0,5,0
35236,17,1,1,35.236000000000004,1,1,0
104544,18,0,0,100.0,0,0,0
46652,3,2,1,46.652,1,2,0
164104,15,2,0,100.0,0,2,0
48645,1,0,1,48.644999999999996,0,0,0
45991,21,1,0,45.991,1,1,0
32264,16,0,1,32.263999999999996,1,0,0
106870,23,2,0,100.0,1,2,0
8986,17,2,0,8.985999999999999,0,2,0
111132,19,0,1,100.0,0,0,0
163285,7,0,1,100.0,0,0,0
60576,23,2,1,60.57599999999999,0,2,0
139553,3,0,0,100.0,1,0,1
42276,4,0,0,42.276,0,0,0
40399,8,0,1,40.399,0,0,0
42275,19,0,1,42.275,0,0,0
36560,3,2,1,36.559999999999995,1,2,0
154434,4,2,1,100.0,0,2,0
7880,20,3,0,7.88,1,3,0
182192,2,2,1,100.0,0,2,0
100997,8,0,1,100.0,0,0,0
3877,7,1,1,3.877,1,1,0
47704,7,0,0,47.704,1,0,0
176843,20,3,1,100.0,0,3,0
26192,22,1,1,26.192,1,1,0
150119,1,5,1,100.0,0,5,1
96245,10,0,1,96.245,0,0,0
91969,20,2,1,91.969,1,2,0
118706,7,1,1,100.0,0,1,0
192095,2,5,0,100.0,1,5,0
20953,16,3,1,20.953,1,3,0
14674,4,1,0,14.674000000000001,0,1,0
106802,15,3,0,100.0,1,3,0
103424,22,1,1,100.0,0,1,0
